MONITOR_OFFICIAL_NAME,MONITOR_EXP_NAME,DCUM,IP,IS_CABLE_CONNECTED,SELECTED_RS,SECONDS_IRRADIATION,SOURCE_DISTANCE_CM,BLM_SOURCE_TEST_THRESHOLD_GY_S,BLM_REACH_FLAG,BLM_LOCATION,BLM_POSITION
BLMQI.A10R7,BLMQI.09R7.B1E30_MQ,20343.89,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A10R7,BLMBI.10R7.B0T10_MBA-MBB_09R7,20358.26,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMAI.A10R7,BLM2I.10R7.B1E10_MBB_MBB,20370.36,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.B10R7,BLMQI.10R7.B2I30_MQ,20372.71,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C10R7,BLMQI.10R7.B1E10_MQ,20375.8,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.E10R7,BLMQI.10R7.B1E21_MQ,20378.21,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F10R7,BLMQI.10R7.B2I10_MQ,20380.45,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.G10R7,BLMQI.10R7.B1E22_MQ,20380.58,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.A11R7,BLMQI.10R7.B1E30_MQ,20382.95,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.A11R7,BLM2I.11R7.B1E21_MBA_MBA,20385.16,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.C11R7,BLMAI.11R7.B1E22_MBA,20390.16,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.D11R7,BLM2I.11R7.B1E23_MBA_MBA,20392.66,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A11R7,BLMBI.11R7.B0T10_MBA-MBB_10R7,20397.32,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMAI.F11R7,BLMAI.11R7.B1E30_MBA,20398.22,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.G11R7,BLMAI.11R7.B1E21_MBB,20400.26,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.H11R7,BLMAI.11R7.B1E22_MBB,20402.66,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.I11R7,BLM2I.11R7.B1E23_MBB_MBB,20405.65,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMAI.K11R7,BLM2I.11R7.B1E24_MBB_MBB,20409.86,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B11R7,BLMBI.11R7.B0T20_MBB-LEDR_11R7,20412.98,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B11R7,BLMQI.11R7.B2I30_MQ,20425.49,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C11R7,BLMQI.11R7.B1E10_MQ,20428.58,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F11R7,BLMQI.11R7.B2I10_MQ,20433.23,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.G11R7,BLMQI.11R7.B1E22_MQ,20433.36,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.A12R7,BLMQI.11R7.B1E30_MQ,20435.73,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A12R7,BLMBI.12R7.B0T10_MBA-MBB_11R7,20450.1,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B12R7,BLMBI.12R7.B0T20_MBB-MBA_12R7,20465.76,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B12R7,BLMQI.12R7.B2I30_MQ,20480.21,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C12R7,BLMQI.12R7.B1E10_MQ,20483.3,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F12R7,BLMQI.12R7.B2I10_MQ,20486.71,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A13R7,BLMQI.12R7.B1E30_MQ,20489.21,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A13R7,BLMBI.13R7.B0T10_MBB-MBA_12R7,20503.55,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B13R7,BLMBI.13R7.B0T20_MBA-MBB_13R7,20519.21,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B13R7,BLMQI.13R7.B2I30_MQ,20533.66,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C13R7,BLMQI.13R7.B1E10_MQ,20536.75,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F13R7,BLMQI.13R7.B2I10_MQ,20540.16,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A14R7,BLMQI.13R7.B1E30_MQ,20542.66,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A14R7,BLMBI.14R7.B0T10_MBA-MBB_13R7,20557,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B14R7,BLMBI.14R7.B0T20_MBB-MBA_14R7,20572.66,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B14R7,BLMQI.14R7.B2I30_MQ,20587.11,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C14R7,BLMQI.14R7.B1E10_MQ,20590.2,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F14R7,BLMQI.14R7.B2I10_MQ,20593.61,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A15R7,BLMQI.14R7.B1E30_MQ,20596.11,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A15R7,BLMBI.15R7.B0T10_MBB-MBA_14R7,20610.45,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B15R7,BLMBI.15R7.B0T20_MBA-MBB_15R7,20626.11,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B15R7,BLMQI.15R7.B2I30_MQ,20640.56,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C15R7,BLMQI.15R7.B1E10_MQ,20643.65,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F15R7,BLMQI.15R7.B2I10_MQ,20647.06,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A16R7,BLMQI.15R7.B1E30_MQ,20649.56,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A16R7,BLMBI.16R7.B0T10_MBA-MBB_15R7,20663.9,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B16R7,BLMBI.16R7.B0T20_MBB-MBA_16R7,20679.56,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B16R7,BLMQI.16R7.B2I30_MQ,20694.01,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C16R7,BLMQI.16R7.B1E10_MQ,20697.1,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F16R7,BLMQI.16R7.B2I10_MQ,20700.51,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A17R7,BLMQI.16R7.B1E30_MQ,20703.01,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A17R7,BLMBI.17R7.B0T10_MBB-MBA_16R7,20717.35,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B17R7,BLMBI.17R7.B0T20_MBA-MBB_17R7,20733.01,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B17R7,BLMQI.17R7.B2I30_MQ,20747.46,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C17R7,BLMQI.17R7.B1E10_MQ,20750.55,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F17R7,BLMQI.17R7.B2I10_MQ,20753.96,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A18R7,BLMQI.17R7.B1E30_MQ,20756.46,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A18R7,BLMBI.18R7.B0T10_MBA-MBB_17R7,20770.8,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B18R7,BLMBI.18R7.B0T20_MBB-MBA_18R7,20786.46,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B18R7,BLMQI.18R7.B2I30_MQ,20800.91,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C18R7,BLMQI.18R7.B1E10_MQ,20804,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F18R7,BLMQI.18R7.B2I10_MQ,20807.41,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A19R7,BLMQI.18R7.B1E30_MQ,20809.91,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A19R7,BLMBI.19R7.B0T10_MBB-MBA_18R7,20824.25,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B19R7,BLMBI.19R7.B0T20_MBA-MBB_19R7,20839.91,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B19R7,BLMQI.19R7.B2I30_MQ,20854.36,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C19R7,BLMQI.19R7.B1E10_MQ,20857.45,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F19R7,BLMQI.19R7.B2I10_MQ,20860.86,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A20R7,BLMQI.19R7.B1E30_MQ,20863.36,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A20R7,BLMBI.20R7.B0T10_MBA-MBB_19R7,20877.7,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B20R7,BLMBI.20R7.B0T20_MBB-MBA_20R7,20893.36,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B20R7,BLMQI.20R7.B2I30_MQ,20907.81,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C20R7,BLMQI.20R7.B1E10_MQ,20910.9,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F20R7,BLMQI.20R7.B2I10_MQ,20914.31,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A21R7,BLMQI.20R7.B1E30_MQ,20916.81,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A21R7,BLMBI.21R7.B0T10_MBB-MBA_20R7,20931.15,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B21R7,BLMBI.21R7.B0T20_MBA-MBB_21R7,20946.81,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B21R7,BLMQI.21R7.B2I30_MQ,20961.26,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C21R7,BLMQI.21R7.B1E10_MQ,20964.35,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F21R7,BLMQI.21R7.B2I10_MQ,20967.76,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A22R7,BLMQI.21R7.B1E30_MQ,20970.26,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A22R7,BLMBI.22R7.B0T10_MBA-MBB_21R7,20984.6,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B22R7,BLMBI.22R7.B0T20_MBB-MBA_22R7,21000.26,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B22R7,BLMQI.22R7.B2I30_MQ,21014.71,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C22R7,BLMQI.22R7.B1E10_MQ,21017.8,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F22R7,BLMQI.22R7.B2I10_MQ,21021.21,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A23R7,BLMQI.22R7.B1E30_MQ,21023.71,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A23R7,BLMBI.23R7.B0T10_MBB-MBA_22R7,21038.05,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B23R7,BLMBI.23R7.B0T20_MBA-MBB_23R7,21053.71,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B23R7,BLMQI.23R7.B2I30_MQ,21068.16,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C23R7,BLMQI.23R7.B1E10_MQ,21071.25,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F23R7,BLMQI.23R7.B2I10_MQ,21074.66,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A24R7,BLMQI.23R7.B1E30_MQ,21077.16,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A24R7,BLMBI.24R7.B0T10_MBA-MBB_23R7,21091.5,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B24R7,BLMBI.24R7.B0T20_MBB-MBA_24R7,21107.16,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B24R7,BLMQI.24R7.B2I30_MQ,21121.61,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C24R7,BLMQI.24R7.B1E10_MQ,21124.7,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F24R7,BLMQI.24R7.B2I10_MQ,21128.11,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A25R7,BLMQI.24R7.B1E30_MQ,21130.61,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A25R7,BLMBI.25R7.B0T10_MBB-MBA_24R7,21144.95,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B25R7,BLMBI.25R7.B0T20_MBA-MBB_25R7,21160.61,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B25R7,BLMQI.25R7.B2I30_MQ,21175.06,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C25R7,BLMQI.25R7.B1E10_MQ,21178.15,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F25R7,BLMQI.25R7.B2I10_MQ,21181.56,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A26R7,BLMQI.25R7.B1E30_MQ,21184.06,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A26R7,BLMBI.26R7.B0T10_MBA-MBB_25R7,21198.4,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B26R7,BLMBI.26R7.B0T20_MBB-MBA_26R7,21214.06,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B26R7,BLMQI.26R7.B2I30_MQ,21228.51,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C26R7,BLMQI.26R7.B1E10_MQ,21231.6,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F26R7,BLMQI.26R7.B2I10_MQ,21235.01,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A27R7,BLMQI.26R7.B1E30_MQ,21237.51,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A27R7,BLMBI.27R7.B0T10_MBB-MBA_26R7,21251.85,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B27R7,BLMBI.27R7.B0T20_MBA-MBB_27R7,21267.51,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B27R7,BLMQI.27R7.B2I30_MQ,21281.96,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C27R7,BLMQI.27R7.B1E10_MQ,21285.05,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F27R7,BLMQI.27R7.B2I10_MQ,21288.46,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A28R7,BLMQI.27R7.B1E30_MQ,21290.96,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A28R7,BLMBI.28R7.B0T10_MBA-MBB_27R7,21305.3,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B28R7,BLMBI.28R7.B0T20_MBB-MBA_28R7,21320.96,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B28R7,BLMQI.28R7.B2I30_MQ,21335.41,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C28R7,BLMQI.28R7.B1E10_MQ,21338.5,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F28R7,BLMQI.28R7.B2I10_MQ,21341.91,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A29R7,BLMQI.28R7.B1E30_MQ,21344.41,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A29R7,BLMBI.29R7.B0T10_MBB-MBA_28R7,21358.75,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B29R7,BLMBI.29R7.B0T20_MBA-MBB_29R7,21374.41,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B29R7,BLMQI.29R7.B2I30_MQ,21388.86,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C29R7,BLMQI.29R7.B1E10_MQ,21391.95,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F29R7,BLMQI.29R7.B2I10_MQ,21395.36,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A30R7,BLMQI.29R7.B1E30_MQ,21397.86,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A30R7,BLMBI.30R7.B0T10_MBA-MBB_29R7,21412.2,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B30R7,BLMBI.30R7.B0T20_MBB-MBA_30R7,21427.86,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B30R7,BLMQI.30R7.B2I30_MQ,21442.31,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C30R7,BLMQI.30R7.B1E10_MQ,21445.4,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F30R7,BLMQI.30R7.B2I10_MQ,21448.81,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A31R7,BLMQI.30R7.B1E30_MQ,21451.31,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A31R7,BLMBI.31R7.B0T10_MBB-MBA_30R7,21465.65,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B31R7,BLMBI.31R7.B0T20_MBA-MBB_31R7,21481.31,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B31R7,BLMQI.31R7.B2I30_MQ,21495.76,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C31R7,BLMQI.31R7.B1E10_MQ,21498.85,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F31R7,BLMQI.31R7.B2I10_MQ,21502.26,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A32R7,BLMQI.31R7.B1E30_MQ,21504.76,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A32R7,BLMBI.32R7.B0T10_MBA-MBB_31R7,21519.1,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B32R7,BLMBI.32R7.B0T20_MBB-MBA_32R7,21534.76,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B32R7,BLMQI.32R7.B2I30_MQ,21549.21,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C32R7,BLMQI.32R7.B1E10_MQ,21552.3,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F32R7,BLMQI.32R7.B2I10_MQ,21555.71,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A33R7,BLMQI.32R7.B1E30_MQ,21558.21,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A33R7,BLMBI.33R7.B0T10_MBB-MBA_32R7,21572.55,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B33R7,BLMBI.33R7.B0T20_MBA-MBB_33R7,21588.21,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B33R7,BLMQI.33R7.B2I30_MQ,21602.66,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C33R7,BLMQI.33R7.B1E10_MQ,21605.75,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.F33R7,BLMQI.33R7.B2I10_MQ,21609.16,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.A34R7,BLMQI.33R7.B1E30_MQ,21611.66,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.A34R7,BLMBI.34R7.B0T10_MBA-MBB_33R7,21626,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.B34R7,BLMBI.34R7.B0T20_MBB-MBA_34R7,21641.66,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.B34R7,BLMQI.34R7.B2I30_MQ,21656.11,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.C34R7,BLMQI.34R7.B1E10_MQ,21659.2,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C34L8,BLMQI.34R7.B2I10_MQ,21662.61,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.B34L8,BLMQI.34R7.B1E30_MQ,21665.11,LHC_IP7,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B34L8,BLMBI.34L8.B0T20_MBA-MBB_34R7,21679.45,LHC_IP7,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A34L8,BLMBI.34L8.B0T10_MBB-MBA_33L8,21695.11,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A34L8,BLMQI.33L8.B2I30_MQ,21709.56,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.F33L8,BLMQI.33L8.B1E10_MQ,21712.65,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C33L8,BLMQI.33L8.B2I10_MQ,21716.06,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.B33L8,BLMQI.33L8.B1E30_MQ,21718.56,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B33L8,BLMBI.33L8.B0T20_MBB-MBA_33L8,21732.9,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A33L8,BLMBI.33L8.B0T10_MBA-MBB_32L8,21748.56,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A33L8,BLMQI.32L8.B2I30_MQ,21763.01,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.F32L8,BLMQI.32L8.B1E10_MQ,21766.1,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C32L8,BLMQI.32L8.B2I10_MQ,21769.51,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.B32L8,BLMQI.32L8.B1E30_MQ,21772.01,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B32L8,BLMBI.32L8.B0T20_MBA-MBB_32L8,21786.35,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A32L8,BLMBI.32L8.B0T10_MBB-MBA_31L8,21802.01,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A32L8,BLMQI.31L8.B2I30_MQ,21816.46,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.F31L8,BLMQI.31L8.B1E10_MQ,21819.55,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C31L8,BLMQI.31L8.B2I10_MQ,21822.96,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.B31L8,BLMQI.31L8.B1E30_MQ,21825.46,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B31L8,BLMBI.31L8.B0T20_MBB-MBA_31L8,21839.8,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A31L8,BLMBI.31L8.B0T10_MBA-MBB_30L8,21855.46,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMQI.A31L8,BLMQI.30L8.B2I30_MQ,21869.91,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.F30L8,BLMQI.30L8.B1E10_MQ,21873,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMQI.C30L8,BLMQI.30L8.B2I10_MQ,21876.41,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Internal
BLMQI.B30L8,BLMQI.30L8.B1E30_MQ,21878.91,LHC_IP8,1,RS09,30,1,5.00E-07,Medium,Ring,External
BLMBI.B30L8,BLMBI.30L8.B0T20_MBA-MBB_30L8,21893.25,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
BLMBI.A30L8,BLMBI.30L8.B0T10_MBB-MBA_29L8,21908.91,LHC_IP8,1,RS09,30,1,5.00E-07,Easy,Ring,Top
